PNword	review
17인치	엘지 그램 17인치 - 크 ᆫ 화면 때문 에 선택 하 았 습니다 
크	엘지 그램 17인치 - 크 ᆫ 화면 때문 에 선택 하 았 습니다
시원	문서 작성 시 세로 로 보이 는 화면 이 확실히 시원 하 ㅂ니다
17인치	화면 이 17인치 이 고 가볍 어 휴대 하 지 좋 네요 
좋	화면 이 17인치 이 고 가볍 어 휴대 하 지 좋 네요
17인치	17인치 이 라서 화면 도 넓 고 ssd 500 ram 16 업그레이 드 하 았 는데 대 만족 이 ㅂ니다 
넓	17인치 이 라서 화면 도 넓 고 ssd 500 ram 16 업그레이 드 하 았 는데 대 만족 이 ㅂ니다
17인치	화이트 컬러 에 백라이트 까지 엄청 이쁘 어요 17인치 가 화면 이 크 다보니 인강 작업 하 ᆯ 때 도 훨씬 편리 하 ᆯ 것 같 아서 저 는 무조건 17인치 추천 드리 ㅂ니다 엄청 좋 아요 
크	화이트 컬러 에 백라이트 까지 엄청 이쁘 어요 17인치 가 화면 이 크 다보니 인강 작업 하 ᆯ 때 도 훨씬 편리 하 ᆯ 것 같 아서 저 는 무조건 17인치 추천 드리 ㅂ니다 엄청 좋 아요 
훨씬	화이트 컬러 에 백라이트 까지 엄청 이쁘 어요 17인치 가 화면 이 크 다보니 인강 작업 하 ᆯ 때 도 훨씬 편리 하 ᆯ 것 같 아서 저 는 무조건 17인치 추천 드리 ㅂ니다 엄청 좋 아요 
17인치	화이트 컬러 에 백라이트 까지 엄청 이쁘 어요 17인치 가 화면 이 크 다보니 인강 작업 하 ᆯ 때 도 훨씬 편리 하 ᆯ 것 같 아서 저 는 무조건 17인치 추천 드리 ㅂ니다 엄청 좋 아요 
좋	화이트 컬러 에 백라이트 까지 엄청 이쁘 어요 17인치 가 화면 이 크 다보니 인강 작업 하 ᆯ 때 도 훨씬 편리 하 ᆯ 것 같 아서 저 는 무조건 17인치 추천 드리 ㅂ니다 엄청 좋 아요
17인치	17인치 화면 이 작업 능률 을 올려주 네요
훨씬	개봉 하 아 보 니 너무 고 급진 노트북 이 들 어 있 네요 15인치 랑 다른 느낌 이 ㅂ니다 화면 이 나 노트북 크기 훨씬 커지 었 고 무게 는 조금 쪼금 더 무겁 어 지 었 어요
시원시원	시원시원 하 ᆫ 화면 이 너무 보기좋 습니다
좋	일단 가볍 어서 정말 좋 구요 화면 도 크기 때문 에 아주 좋 습니다 
좋	일단 가볍 어서 정말 좋 구요 화면 도 크기 때문 에 아주 좋 습니다
17인치	17인치 라 서 화면 도 무지 크 고 그램 그램 이 라 그렇 ᆫ지 넘 가볍고 좋 습니다 
크	17인치 라 서 화면 도 무지 크 고 그램 그램 이 라 그렇 ᆫ지 넘 가볍고 좋 습니다 
좋	17인치 라 서 화면 도 무지 크 고 그램 그램 이 라 그렇 ᆫ지 넘 가볍고 좋 습니다
17인치	13인치 짜리 쓰 다가 17인치 로 바꾸 니까 진짜 크 고 화면 도 짱짱 하 고 좋 아요 
크	13인치 짜리 쓰 다가 17인치 로 바꾸 니까 진짜 크 고 화면 도 짱짱 하 고 좋 아요 
좋	13인치 짜리 쓰 다가 17인치 로 바꾸 니까 진짜 크 고 화면 도 짱짱 하 고 좋 아요
크	에어캡 빵빵 하 게 두르 어 지 어서 안전하게 오 았 네요 광고 대로 노트북 크기 는 15인치 노트북 이 ᆫ데 화면 은 엄청 크 네요
17인치	화면 도 17인치 로 정말 크 ᆫ데 무게 는 말 로 듣 던 데 로 이 이 게 노트북 이 ᆫ지 책 이 ᆫ지 깜짝 놀라 ᆯ 정도 로 가볍 었 어요 
크	화면 도 17인치 로 정말 크 ᆫ데 무게 는 말 로 듣 던 데 로 이 이 게 노트북 이 ᆫ지 책 이 ᆫ지 깜짝 놀라 ᆯ 정도 로 가볍 었 어요
좋	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요 
크	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요 
좋	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요
좋	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요 
크	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요 
좋	배송 도 다음날 에 도착 하 고 빠르 고 좋 았 습니다 화면 크 고 좋 네요
크	노트북 화면 도 크 고 시원 하 아서 17인치 로 사기 ㄹ 잘 하 았 다 싶 어요 
시원	노트북 화면 도 크 고 시원 하 아서 17인치 로 사기 ㄹ 잘 하 았 다 싶 어요 
17인치	노트북 화면 도 크 고 시원 하 아서 17인치 로 사기 ㄹ 잘 하 았 다 싶 어요
좋	화면 크기 에 비하 아 가볍 고 성능 이 좋 아 빠릿빠릿 하 아서 아주 마음 에 드 ㅂ니다
좋	화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 
좋	화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 
좋	화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 
좋	화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요 화면 도 널찍 하 니 가볍고 좋 네요
17인치	15인치 랑 17인치 중 에서 진짜 고민 많이 하 다가 사 았 는데 확실히 17 인 화면 이 크 고 넓 어 
크	15인치 랑 17인치 중 에서 진짜 고민 많이 하 다가 사 았 는데 확실히 17 인 화면 이 크 고 넓 어 
넓	15인치 랑 17인치 중 에서 진짜 고민 많이 하 다가 사 았 는데 확실히 17 인 화면 이 크 고 넓 어
크	화면 이 크 어서 너무 좋 고 , 키보드감 도 부드럽 ᆫ게 기분 좋 네요 
좋	화면 이 크 어서 너무 좋 고 , 키보드감 도 부드럽 ᆫ게 기분 좋 네요 
좋	화면 이 크 어서 너무 좋 고 , 키보드감 도 부드럽 ᆫ게 기분 좋 네요
크	화면 이나 속도 도 차이 가 크 고요
17인치	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠 
17인치	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠 
크	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠 
좋	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠 
좋	역시 그램 이 네요 15인치 랑 고민 하 다가 17인치 결정 하 고 쿠폰 뿌리 ᆯ 때 결제 하 았 는데 잘 한 것 같 아요 램 업그레이드 하 ᆯ 것 이 ᆯ 싶 기 ᆫ 하 ᆫ데 제 가 게임 을 하 지 는 않 아서 괜찮 을 것 같 아요 17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 윈도우 설치 도 생각 보다 쉽 었 습니다 하지만 정품 없 으시 ᆫ 분 들 은 구매 하 시 거나 미리 설치 받 는게 좋 겠 죠
17인치	17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 
크	17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요 
좋	17인치 이 지만 가볍 어요 화면 이 크 어서 노트북 치 고 영상 보 기 도 좋 아요
크	크 ᆫ 화면 도 좋 고 , 빠르 고 가볍고 
좋	크 ᆫ 화면 도 좋 고 , 빠르 고 가볍고
크	화면 이 크 고 깔끔 하 ㅂ니다
크	출장 을 자주 다니 는 일 을 하 면서 노트북 구입 시 휴대 편의 성 가장 중요 하 ᆫ 부분 이 어서 14인치 그램 을 구입 하 아서 사용 하 았었 는데 , 오래 사용 하 다보니 휴대 편의 성 과 더불어 보다 크 ᆫ 화면 의 필요 성 또한 느끼 게 되 었 는데 17인치 그램 출시 를 듣 고 기대 하 고 있 었 습니다 
17인치	출장 을 자주 다니 는 일 을 하 면서 노트북 구입 시 휴대 편의 성 가장 중요 하 ᆫ 부분 이 어서 14인치 그램 을 구입 하 아서 사용 하 았었 는데 , 오래 사용 하 다보니 휴대 편의 성 과 더불어 보다 크 ᆫ 화면 의 필요 성 또한 느끼 게 되 었 는데 17인치 그램 출시 를 듣 고 기대 하 고 있 었 습니다
크	14인치 보 다는 살짝 더 무겁 기 ᆫ 하지만 크 ᆫ 차이 는 없 는 것 같 고 , 반면 에 화면 은 체감 상 으로 는 14인치 의 것 의 두 배 사이즈 느낌 이 ㅂ니다
크	확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 
좋	확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 
좋	확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요
크	열어보 니 화면 은 크 지만 가방 에 는 들어가 ᆯ 수 있 는 알맞 은 크기 에 여러 프로그램 을 실행 하 아도 전혀 걸리 지 않 는 성능 까지
훨씬	화면 밝 기 도 훨씬 밝 아 지 어서 중간 정도 로 만 설정 하 아 놓 고 쓰 어도 충분 하 ㅂ니다
좋	기본 적 으로 만듬새 좋 고 화면 진짜 넓 어서 놀래 었 네요 디스플레이 도 강점 , 속도 도 빠르 네요 대만족 이 ㅂ니다 
넓	기본 적 으로 만듬새 좋 고 화면 진짜 넓 어서 놀래 었 네요 디스플레이 도 강점 , 속도 도 빠르 네요 대만족 이 ㅂ니다
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
17인치	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
크	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
크게	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요 
좋	가볍고 화질 좋 고 최신 모델 에다가 앞 으로 10 년 은 쓰 ᆯ 수 있 을려 ㄴ지 모르 겠 네요 이전 Hp 노트북 은 7 년 사용 하 ᆫ 니까 상태 가 많이 안 좋 아서 가 아서 이번 에 는 국산 인 엘지 그램 17인치 로 구입 하 ᆫ 것 이 ᆫ데 확실히 가볍고 화면 크 고 화질 좋 고 밧데리 성능도 좋 고 하 네요 다만 구매 금액 이 조금 높 아서 낮 아 지 었 으먼 좋 겠 고 것 와 노트북 색상 이 다양 하 었 으면 하 는 바램 이 있 읍니다 노트북 사양 이야 다 표기 되 어서 따로 설명 하 ᆯ 빌 요 가 없 고 특가 업그레이드 로 256G 추가 하 었 고 램 도 8 gb 로 업그레이드 를 하 ㄹ려고 주문 하 았 는데 한가지 만 가능 하 다고 하 어 램 업그레이드 를 취소 하 았 네요 그리고 지문인식 되 는 점 도 맘 에 드 너 요 하여튼 크게 돈 쓰 ᆫ 만큼 좋 은 상품 저렴 하 게 구입 하 았 네요
크	더불어 17 인 그램 은 받 아서 윈도우 설치 ㅎ ㅜ 확인 하 아 보 시 면 정말 화면 이 크 ㅂ니다
좋	오랜만 에 노트북 장만 하 았 네요 쿠폰 이 넘 좋 아서 나름 저렴 하 게 구매 하 았 어요 가볍고 화면 도 크 고 깔끔 하 니 좋 아요 
크	오랜만 에 노트북 장만 하 았 네요 쿠폰 이 넘 좋 아서 나름 저렴 하 게 구매 하 았 어요 가볍고 화면 도 크 고 깔끔 하 니 좋 아요 
좋	오랜만 에 노트북 장만 하 았 네요 쿠폰 이 넘 좋 아서 나름 저렴 하 게 구매 하 았 어요 가볍고 화면 도 크 고 깔끔 하 니 좋 아요
17인치	튼튼 하 ᆫ 겉 박스 를 뜯어보 니 안 에 도 완전 튼튼 하 ᆫ 뽁뽁이 로 감싸 아서 감동 이 었 습니다 구성품 도 딱 필요 하 ᆫ 것 으로 알차 게 준비 되 어 있 었 구요 용량 추가 도 완전 저렴 하 게 추가 구매 하 ᆯ 수 있 어서 윈도우 와 필요 하 ᆫ 소프트웨어 만 깔 면 이제 완벽 하 겠 네요 모양 도 색 도 완전 간 지나 고 17인치 이 라 화면 도 크 ᆫ데 무게 는 엄청 가볍고 1석 2조 가 아니 고 1 석 10 조 네 요 사업 번창 하 시 고 잘 쓰 겠 습니다 
크	튼튼 하 ᆫ 겉 박스 를 뜯어보 니 안 에 도 완전 튼튼 하 ᆫ 뽁뽁이 로 감싸 아서 감동 이 었 습니다 구성품 도 딱 필요 하 ᆫ 것 으로 알차 게 준비 되 어 있 었 구요 용량 추가 도 완전 저렴 하 게 추가 구매 하 ᆯ 수 있 어서 윈도우 와 필요 하 ᆫ 소프트웨어 만 깔 면 이제 완벽 하 겠 네요 모양 도 색 도 완전 간 지나 고 17인치 이 라 화면 도 크 ᆫ데 무게 는 엄청 가볍고 1석 2조 가 아니 고 1 석 10 조 네 요 사업 번창 하 시 고 잘 쓰 겠 습니다
크	화면 이 크 어서 영화 를 보 거나 텍스트 를 읽 거나 하 기가 편하 면서 가볍 어서 이 방 저 방 원하 는 어느 곳 이 든 다니 ᆯ 수 있 는 제품 을 원하 았 습니다
넓	정말 쾌적 하 고 가볍고 화면 은 넓 고
넓	무게 도 가볍고 화면 자체 도 넓 어서 영상 보 기 에 굿 굿 이 ㅂ니다
크	화면 도 크 고 속도 도 빠르 고 부족 하 ᆫ 점 이 없 는 것 같 네요 마우스 랑 노트북 케이스 도 너무 예쁘 게 잘 나오 아서 가지 고 다니 기 좋 겠 어요 배터리 도 한번 충전 하 면 엄청 오래 쓸 수 있 어서 정말 좋 습니다 
좋	화면 도 크 고 속도 도 빠르 고 부족 하 ᆫ 점 이 없 는 것 같 네요 마우스 랑 노트북 케이스 도 너무 예쁘 게 잘 나오 아서 가지 고 다니 기 좋 겠 어요 배터리 도 한번 충전 하 면 엄청 오래 쓸 수 있 어서 정말 좋 습니다 
좋	화면 도 크 고 속도 도 빠르 고 부족 하 ᆫ 점 이 없 는 것 같 네요 마우스 랑 노트북 케이스 도 너무 예쁘 게 잘 나오 아서 가지 고 다니 기 좋 겠 어요 배터리 도 한번 충전 하 면 엄청 오래 쓸 수 있 어서 정말 좋 습니다
넓	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다 
만족	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다 
좋	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다
넓	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다 
만족	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다 
좋	넓 은 화면 은 매우 만족 스럽 었 으며 , 이전 2017 년 버전 의 그램 에 비하 아서 스피커 도 매우 좋 아 지 었 습니다
크	화면 이 크 니 시원시원 하 고 크 어서 무겁지 ㄴ 않 을까 걱정 하 았 는데 역시 그램 이 네요 가볍 어서 들 고 다니 기 도 불편 하 지 않 겠 네요 
시원시원	화면 이 크 니 시원시원 하 고 크 어서 무겁지 ㄴ 않 을까 걱정 하 았 는데 역시 그램 이 네요 가볍 어서 들 고 다니 기 도 불편 하 지 않 겠 네요 
크	화면 이 크 니 시원시원 하 고 크 어서 무겁지 ㄴ 않 을까 걱정 하 았 는데 역시 그램 이 네요 가볍 어서 들 고 다니 기 도 불편 하 지 않 겠 네요
17인치	무엇 보다 17인치 이 라 화면 이 너무 크 어서 시원 스럽 게 문서 작업 이나 그래픽 작업 을 하 기 에 좋은 것 같 습니다 
크	무엇 보다 17인치 이 라 화면 이 너무 크 어서 시원 스럽 게 문서 작업 이나 그래픽 작업 을 하 기 에 좋은 것 같 습니다 
시원	무엇 보다 17인치 이 라 화면 이 너무 크 어서 시원 스럽 게 문서 작업 이나 그래픽 작업 을 하 기 에 좋은 것 같 습니다
좋	대 화면 이 니 더 좋 고
크	받 고 보 니까 너무 예쁘 네요 ㅠㅠ 화면 도 크 어도 시원시원 하 고 크기 에 비하 아서 무겁지 도 않 아서 너무 좋 아요 
시원시원	받 고 보 니까 너무 예쁘 네요 ㅠㅠ 화면 도 크 어도 시원시원 하 고 크기 에 비하 아서 무겁지 도 않 아서 너무 좋 아요 
좋	받 고 보 니까 너무 예쁘 네요 ㅠㅠ 화면 도 크 어도 시원시원 하 고 크기 에 비하 아서 무겁지 도 않 아서 너무 좋 아요
17인치	사실 그동안 노트북 화면 사이즈 때문 에 고민 을 많이 하 았 는데 가격 이 해결 되 니깐 그럼 17인치 로 살수 밖 에 없 겠 네요
크	빅스마일데이 때 사 았 는데 싸게 잘 산 것 같 습니다 포장 도 안전하게 잘 하 아 주 시 었 어요 윈도우 설치 는 직접 하 았 는데 잘 설치 되 었 구요 역시 그램 은 가볍고 예쁘 네요 화면 도 크 어서 너무 좋 습니다 잘 사용 하 ᆯ 것 같 아요 
좋	빅스마일데이 때 사 았 는데 싸게 잘 산 것 같 습니다 포장 도 안전하게 잘 하 아 주 시 었 어요 윈도우 설치 는 직접 하 았 는데 잘 설치 되 었 구요 역시 그램 은 가볍고 예쁘 네요 화면 도 크 어서 너무 좋 습니다 잘 사용 하 ᆯ 것 같 아요
좋	응대 도 좋 고 AS 연장 도 하 아 주 시 ᆫ다기에 교 품 대신 수리 로 가닥 잡 고 수리 ㅎ ㅜ 수령 하 았 는데 화면 떨림 은 아직 없 고 깔끔 하 네요
시원	제품 자체 는 아주 깔끔히 마음 에 들 며 시원 하 ᆫ 화면 도 좋 습니다 
좋	제품 자체 는 아주 깔끔히 마음 에 들 며 시원 하 ᆫ 화면 도 좋 습니다
