PNword	review
가볍	디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 
가볍	디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 
가볍	디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 
가볍	디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요 디자인 이 슬림 하 아서 이 ᆫ지 17인치 이 지만 투박 하 지 않 고 예쁘 어요 무게 는 당연 그램 이 라 가볍 구요 옆 으로 길 ᆫ 감 이 있 지만 기존 쓰 던 15인치 와 차이 크게 차이 가 없 네요 제일 맘 에 들 는 것 이 ᆫ 확장슬롯 이 있 어서 좋 앙 아이 들 을 키우 다보니 사진 이 많 은데 기존 노트북 도 저장 을 많이 하 니 느리 어 지 는데 공간 을 늘리 ᆯ 수 있 으니 모으 았 다가 정리 하 ᆯ 수 있 어 좋은것 같 아요 구매 이 유중 제일 크 ᆫ 부분 이 에요 제품 도 쓰 어 보 니 빠르 어요 배송 은 꼼꼼 하 게 포장 을 잘 하 아 주 시 었 어요 뽁뽁이 를 많이 감 아 주 시 었 어 이 어 사은품 도 잘 오 았 어요 조금 아쉽 ᆫ 점 은 지방 이 라서 택배 로 받 았 는데 어찌 오 ᆯ까 걱정 되 었 는데 택배 박스 에 취급 주의 이 라는 말 도 없이 오 고 택배 텍 에 도 모델명 과 사은품 민 쓰 어 있 다보니 택배 기사 님 이 내용물 을 정확히 일 ᆫ지 못하 시 었 우 ㄹ 듯 싶 어요 그래서 집 앞 에 그냥 놓 고 가시 었 어요 다음 에 는 취급 주의 나 우체국 택배 이 면 좋 을 덧 같 아요 잘 쓰 ᆯ게요
가볍	화면 은 엄청 크 ᆫ 것 에 비하 아서 무게 도 가볍 니 좋 습니다
가볍고	화면 크기 에 비하 아 무게 도 가볍고 디자인 도 심플 하 니 좋 습니다
가볍고	모니터 는 크 고 무게 는 가볍고 장점 이 많 은 노트북 이 ㅂ니다
가볍	크 ᆫ 화면 에 가볍 ᆫ 무게 가 생각 이상 의 만족감 을 주 ㅂ니다
가볍고	화면 이 크 고 시원시원 하 니 확실히 눈 도 덜 피곤 하 아요 무게 도 가볍고 다디 면서 문서 작업 하 ᆯ 일 많 은 저 에게 딱 이 예요
가볍	노트북 이 17인치 인 데 무게 가 너무 가볍 어서 좋 아요
가볍	17인치 크기 를 생각 하 면 가볍 지만 1 키로 전후 의 기존 14 15 모델 들 에 비하 아서 는 무게 가 더 나가 ㅂ니다
가볍	델 XPS 를 고민 하 던 찰나 , 엘지 그램 시리즈 가 잘 나오 ᆫ다는 소리 에 검색 하 아 보 고 알아보 니 17인치 의 대화면 에 가볍 ᆫ 무게 가 저 를 유혹 하 더군요
무겁	개봉 하 아 보 니 너무 고 급진 노트북 이 들 어 있 네요 15인치 랑 다른 느낌 이 ㅂ니다 화면 이 나 노트북 크기 훨씬 커지 었 고 무게 는 조금 쪼금 더 무겁 어 지 었 어요
가볍	17인치 ㄴ데 무게 가 너무 가볍 어서 들 고 다니 기 에 도 좋 아요
가볍	17인치 그램 은 크기 대비 무게 도 가볍 기 때문 에 대형 노트북 중 압도 적 이 라고 생각 되 ㅂ니다
가볍	화면 도 17인치 로 정말 크 ᆫ데 무게 는 말 로 듣 던 데 로 이 이 게 노트북 이 ᆫ지 책 이 ᆫ지 깜짝 놀라 ᆯ 정도 로 가볍 었 어요
가볍	무게 도 가볍 ᆫ 편 이 고요
가볍	무게 도 가볍 ᆫ 편 이 고요
가볍고	보이 어요 무게 도 가볍고 새 노트북 쓰 니까 좋 네요
가볍	5 키로 도 되 지 않 는 무게 는 가볍 ㅁ 을 선사 하 ᆯ 것 같 습니다
가볍	5 키로 도 되 지 않 는 무게 는 가볍 ㅁ 을 선사 하 ᆯ 것 같 습니다
가볍	크기 에 비하 아서 무게 도 가볍 어서 가지 고 다니 기 쉽 어서 좋 아요
가볍고	튼튼 하 ᆫ 겉 박스 를 뜯어보 니 안 에 도 완전 튼튼 하 ᆫ 뽁뽁이 로 감싸 아서 감동 이 었 습니다 구성품 도 딱 필요 하 ᆫ 것 으로 알차 게 준비 되 어 있 었 구요 용량 추가 도 완전 저렴 하 게 추가 구매 하 ᆯ 수 있 어서 윈도우 와 필요 하 ᆫ 소프트웨어 만 깔 면 이제 완벽 하 겠 네요 모양 도 색 도 완전 간 지나 고 17인치 이 라 화면 도 크 ᆫ데 무게 는 엄청 가볍고 1석 2조 가 아니 고 1 석 10 조 네 요 사업 번창 하 시 고 잘 쓰 겠 습니다
가볍고	평소 관심 있 었 던 제품 이 었 으나 구매 를 계속 미루 던 차 에 이번 브랜드 데이 때 쿠폰 덕분 에 좋 은 가격 으로 구매 하 게 되 었 네요 무게 는 정말 가볍고 속도 도 제 가 가지 고 있 던 노트북 에 비하 면 천지 차 이 라고 하 아야 하 ᆯ 정도 로 정말 빠르 네요 앞 으로 대학생 이 되 ᆯ 아이 선물 로 미리 구매 하 았 는데 대만족 이 ㅂ니다
가볍고	무게 는 가볍고 속도 는 빠르 고 크기 는 크 어서 시원시원 하 ㅂ니다
가볍고	무게 도 가볍고 화면 자체 도 넓 어서 영상 보 기 에 굿 굿 이 ㅂ니다
가볍고	17인치 이 지만 기존 15인치 제품 과 외관 사이즈 가 동등 수준 이 며 무게 는 한손 으로 도 충분히 되 ㄹ 수 있 을 만큼 가볍고 , 워낙 가볍 다 보 니 쇼파 , 침대 에서 도 무릎 위 에 가볍 게 놓 고 사용 하 ᆯ 수 있 어 좋 습니다 
가볍	17인치 이 지만 기존 15인치 제품 과 외관 사이즈 가 동등 수준 이 며 무게 는 한손 으로 도 충분히 되 ㄹ 수 있 을 만큼 가볍고 , 워낙 가볍 다 보 니 쇼파 , 침대 에서 도 무릎 위 에 가볍 게 놓 고 사용 하 ᆯ 수 있 어 좋 습니다 
가볍	17인치 이 지만 기존 15인치 제품 과 외관 사이즈 가 동등 수준 이 며 무게 는 한손 으로 도 충분히 되 ㄹ 수 있 을 만큼 가볍고 , 워낙 가볍 다 보 니 쇼파 , 침대 에서 도 무릎 위 에 가볍 게 놓 고 사용 하 ᆯ 수 있 어 좋 습니다
가볍	17인치 인 데 도 얇 은 두께 와 가볍 ᆫ 무게 에 깜짝 놀라 았 습니다
가볍	무게 는 집 에 있 는 것 에 비하 아 엄청 가볍 네요
가볍고	무게 도 가볍고 디자인 도 너무 이쁘 고 약간 가격대 가 있 기 ᆫ 하 지만 비슷 하 ᆫ 사양 구매 하 시 려는 분 들 은 17인치 에 휴대성 까지 갖추 ᆫ 이 제품 을 추천 하 ㅂ니다 
약간	무게 도 가볍고 디자인 도 너무 이쁘 고 약간 가격대 가 있 기 ᆫ 하 지만 비슷 하 ᆫ 사양 구매 하 시 려는 분 들 은 17인치 에 휴대성 까지 갖추 ᆫ 이 제품 을 추천 하 ㅂ니다
가볍	아 처음 에 키스킨 이 안 들 이 어 있 는 줄 알 았 는데 그램 상자 안 에 있 더라구요 그램 시리즈 는 처음 이 ᆫ데 정말 이렇게 크 ᆫ 화면 에 이렇게 가볍 ᆫ 무게 이 라니 너무너무 만족 하 ㅂ니다
가볍	타회사 17인치 제품 은 최소 2kg 부터 무게 가 시작 되 니 훨씬 가볍 습니다
가볍고	크기 좋 고 무게 가볍고 정말 맘 에 드 ㅂ니다 자판 도 맘 에 들 이 고 특히 사은품 한컴 도 맘 에 드 ㅂ니다 저렴 하 지 않 은 물건 최선 을 다하 아 저렴 하 게 구입 하 았 어요
무겁	13인치 랑 17인치 랑 같이 찍 어 놓 으니까 13인치 노트북 은 정말 작 아 보이 네요 크기 차이 도 차 이 지만 무게 도 17인치 가 조금 더 무겁 ᆫ 것 로 알 는데 무겁 ᆫ 줄 모르 겠 어요 대신 너무 가볍 게 만들 려고 하 아서 이 ᆫ지 조금 불안불안 하 아 보이 지만 그만큼 무게 메리트 가 있 으니까 아무리 생각 하 아도 그램 노트북 이 정말 짱 인 것 같 아요 
